Cycle,Stress,Cycle,Stress,Cycle,Stress
38113,444.6530339,116650,463.3918792,,
38114,444.6530339,116651,463.3918792,,
38115,444.6530339,116652,463.3918792,,
38116,444.6530339,116653,463.3918792,,
38117,444.6530339,116654,463.3918792,,
38118,444.6530339,116655,463.3918792,,
38119,444.6530339,116656,463.3918792,,
38120,444.6530339,116657,463.3918792,,
38121,444.6530339,116658,463.3918792,,
38122,444.6530339,116659,463.3918792,,
38123,444.6530339,116660,463.3918792,,
38124,444.6530339,116661,463.3918792,,
38125,444.6530339,116662,463.3918792,,
38126,444.6530339,116663,463.3918792,,
38127,444.6530339,116664,463.3918792,,
38128,444.6530339,116665,463.3918792,,
38129,444.6530339,116666,463.3918792,,
38130,444.6530339,116667,463.3918792,,
38131,444.6530339,116668,463.3918792,,
38132,444.6530339,116669,463.3918792,,
38133,444.6530339,116670,463.3918792,,
38134,444.6530339,116671,463.3918792,,
38135,444.6530339,116672,463.3918792,,
38136,444.6530339,116673,463.3918792,,
38137,444.6530339,116674,463.3918792,,
38138,444.6530339,116675,463.3918792,,
38139,444.6530339,116676,463.3918792,,
38140,444.6530339,116677,463.3918792,,
38141,444.6530339,116678,463.3918792,,
38142,444.6530339,116679,463.3918792,,
38143,444.6530339,116680,463.3918792,,
38144,444.6530339,116681,463.3918792,,
38145,444.6530339,116682,463.3918792,,
38146,444.6530339,116683,463.3918792,,
38147,444.6530339,116684,463.3918792,,
38148,444.6530339,116685,463.3918792,,
38149,444.6530339,116686,463.3918792,,
38150,444.6530339,116687,463.3918792,,
38151,444.6530339,116688,463.3918792,,
38152,444.6530339,116689,463.3918792,,
38153,444.6530339,116690,463.3918792,,
38154,444.6530339,116691,463.3918792,,
38155,444.6530339,116692,463.3918792,,
38156,444.6530339,116693,463.3918792,,
38157,444.6530339,116694,463.3918792,,
38158,444.6530339,116695,463.3918792,,
38159,444.6530339,116696,463.3918792,,
38160,444.6530339,116697,463.3918792,,
38161,444.6530339,116698,463.3918792,,
38162,444.6530339,116699,463.3918792,,
38163,444.6530339,116700,463.3918792,,
38164,444.6530339,116701,463.3918792,,
38165,444.6530339,116702,463.3918792,,
38166,444.6530339,116703,463.3918792,,
38167,444.6530339,116704,463.3918792,,
38168,444.6530339,116705,463.3918792,,
38169,444.6530339,116706,463.3918792,,
38170,444.6530339,116707,463.3918792,,
38171,444.6530339,116708,463.3918792,,
38172,444.6530339,116709,463.3918792,,
38173,444.6530339,116710,463.3918792,,
38174,444.6530339,116711,463.3918792,,
38175,444.6530339,116712,463.3918792,,
38176,444.6530339,116713,463.3918792,,
38177,444.6530339,116714,463.3918792,,
38178,444.6530339,116715,463.3918792,,
38179,444.6530339,116716,463.3918792,,
38180,444.6530339,116717,463.3918792,,
38181,444.6530339,116718,463.3918792,,
38182,444.6530339,116719,463.3918792,,
38183,444.6530339,116720,463.3918792,,
38184,444.6530339,116721,463.3918792,,
38185,444.6530339,116722,463.3918792,,
38186,444.6530339,116723,463.3918792,,
38187,444.6530339,116724,463.3918792,,
38188,444.6530339,116725,463.3918792,,
38189,444.6530339,116726,463.3918792,,
38190,444.6530339,116727,463.3918792,,
38191,444.6530339,116728,463.3918792,,
38192,444.6530339,116729,463.3918792,,
38193,444.6530339,116730,463.3918792,,
38194,444.6530339,116731,463.3918792,,
38195,444.6530339,116732,463.3918792,,
38196,444.6530339,116733,463.3918792,,
38197,444.6530339,116734,463.3918792,,
38198,444.6530339,116735,463.3918792,,
38199,444.6530339,116736,463.3918792,,
38200,444.6530339,116737,463.3918792,,
38201,444.6530339,116738,463.3918792,,
38202,444.6530339,116739,463.3918792,,
38203,444.6530339,116740,463.3918792,,
38204,444.6530339,116741,463.3918792,,
38205,444.6530339,116742,463.3918792,,
38206,444.6530339,116743,463.3918792,,
38207,444.6530339,116744,463.3918792,,
38208,444.6530339,116745,463.3918792,,
38209,444.6530339,116746,463.3918792,,
38210,444.6530339,116747,463.3918792,,
38211,444.6530339,116748,463.3918792,,
38212,444.6530339,116749,463.3918792,,
38213,444.6530339,116750,463.3918792,,
38214,444.6530339,116751,463.3918792,,
38215,444.6530339,116752,463.3918792,,
38216,444.6530339,116753,463.3918792,,
38217,444.6530339,116754,463.3918792,,
38218,444.6530339,116755,463.3918792,,
38219,444.6530339,116756,463.3918792,,
38220,444.6530339,116757,463.3918792,,
38221,444.6530339,116758,463.3918792,,
38222,444.6530339,116759,463.3918792,,
38223,444.6530339,116760,463.3918792,,
38224,444.6530339,116761,463.3918792,,
38225,444.6530339,116762,463.3918792,,
38226,444.6530339,116763,463.3918792,,
38227,444.6530339,116764,463.3918792,,
38228,444.6530339,116765,463.3918792,,
38229,444.6530339,116766,463.3918792,,
38230,444.6530339,116767,463.3918792,,
38231,444.6530339,116768,463.3918792,,
38232,444.6530339,116769,463.3918792,,
38233,444.6530339,116770,463.3918792,,
38234,444.6530339,116771,463.3918792,,
38235,444.6530339,116772,463.3918792,,
38236,444.6530339,116773,463.3918792,,
38237,444.6530339,116774,463.3918792,,
38238,444.6530339,116775,463.3918792,,
38239,444.6530339,116776,463.3918792,,
38240,444.6530339,116777,463.3918792,,
38241,444.6530339,116778,463.3918792,,
38242,444.6530339,116779,463.3918792,,
38243,444.6530339,116780,463.3918792,,
38244,444.6530339,116781,463.3918792,,
38245,444.6530339,116782,463.3918792,,
38246,444.6530339,116783,463.3918792,,
38247,444.6530339,116784,463.3918792,,
38248,444.6530339,116785,463.3918792,,
38249,444.6530339,116786,463.3918792,,
38250,444.6530339,116787,463.8099693,,
38251,444.6530339,116788,463.8099693,,
38252,444.6530339,116789,463.8099693,,
38253,444.6530339,116790,463.8099693,,
38254,444.6530339,116791,463.8099693,,
38255,444.6530339,116792,463.8099693,,
38256,444.6530339,116793,463.8099693,,
38257,444.6530339,116794,463.8099693,,
38258,444.6530339,116795,463.8099693,,
38259,444.6530339,116796,463.8099693,,
38260,444.6530339,116797,463.8099693,,
38261,444.6530339,116798,463.8099693,,
38262,444.6530339,116799,463.8099693,,
38263,444.6530339,116800,463.8099693,,
38264,444.6530339,116801,463.8099693,,
38265,444.6530339,116802,463.8099693,,
38266,444.6530339,116803,463.8099693,,
38267,444.6530339,116804,463.8099693,,
38268,444.6530339,116805,463.8099693,,
38269,444.6530339,116806,463.8099693,,
38270,444.6530339,116807,463.8099693,,
38271,444.6530339,116808,463.8099693,,
38272,444.6530339,116809,463.8099693,,
38273,444.6530339,116810,463.8099693,,
38274,444.6530339,116811,463.8099693,,
38275,444.6530339,116812,463.8099693,,
38276,444.6530339,116813,463.8099693,,
38277,444.6530339,116814,463.8099693,,
38278,444.6530339,116815,463.8099693,,
38279,444.6530339,116816,463.8099693,,
38280,444.6530339,116817,463.8099693,,
38281,444.6530339,116818,463.8099693,,
38282,444.6530339,116819,463.8099693,,
38283,444.6530339,116820,463.8099693,,
38284,444.6530339,116821,463.8099693,,
38285,444.6530339,116822,463.8099693,,
38286,444.6530339,116823,463.8099693,,
38287,444.6530339,116824,463.8099693,,
38288,444.6530339,116825,463.8099693,,
38289,444.6530339,116826,463.8099693,,
38290,444.6530339,116827,463.8099693,,
38291,444.6530339,116828,463.8099693,,
38292,444.6530339,116829,463.8099693,,
38293,444.6530339,116830,463.8099693,,
38294,444.6530339,116831,463.8099693,,
38295,444.6530339,116832,463.8099693,,
38296,444.6530339,116833,463.8099693,,
38297,444.6530339,116834,463.8099693,,
38298,444.6530339,116835,463.8099693,,
38299,444.6530339,116836,463.8099693,,
38300,444.6530339,116837,463.8099693,,
38301,444.6530339,116838,463.8099693,,
38302,444.6530339,116839,463.8099693,,
38303,444.6530339,116840,463.8099693,,
38304,444.6530339,116841,463.8099693,,
38305,444.6530339,116842,463.8099693,,
38306,444.6530339,116843,463.8099693,,
38307,444.6530339,116844,463.8099693,,
38308,444.6530339,116845,463.8099693,,
38309,444.6530339,116846,463.8099693,,
38310,444.6530339,116847,463.8099693,,
38311,444.6530339,116848,463.8099693,,
38312,444.6530339,116849,463.8099693,,
38313,444.6530339,116850,463.8099693,,
38314,444.6530339,116851,463.8099693,,
38315,444.6530339,116852,463.8099693,,
38316,444.6530339,116853,463.8099693,,
38317,444.6530339,116854,463.8099693,,
38318,444.6530339,116855,463.8099693,,
38319,444.6530339,116856,463.8099693,,
38320,444.6530339,116857,463.8099693,,
38321,444.6530339,116858,463.8099693,,
38322,444.6530339,116859,463.8099693,,
38323,444.6530339,116860,463.8099693,,
38324,444.6530339,116861,463.8099693,,
38325,444.6530339,116862,463.8099693,,
38326,444.6530339,116863,463.8099693,,
38327,444.6530339,116864,463.8099693,,
38328,444.6530339,116865,463.8099693,,
38329,444.6530339,116866,463.8099693,,
38330,444.6530339,116867,463.8099693,,
38331,444.6530339,116868,463.8099693,,
38332,444.6530339,116869,463.8099693,,
38333,444.6530339,116870,463.8099693,,
38334,444.6530339,116871,463.8099693,,
38335,444.6530339,116872,463.8099693,,
38336,444.6530339,116873,463.8099693,,
38337,444.6530339,116874,463.8099693,,
38338,444.6530339,116875,463.8099693,,
38339,444.6530339,116876,463.8099693,,
38340,444.6530339,116877,463.8099693,,
38341,444.6530339,116878,463.8099693,,
38342,444.6530339,116879,463.8099693,,
38343,444.6530339,116880,463.8099693,,
38344,444.6530339,116881,463.8099693,,
38345,444.6530339,116882,463.8099693,,
38346,444.6530339,116883,463.8099693,,
38347,444.6530339,116884,463.8099693,,
38348,444.6530339,116885,463.8099693,,
38349,444.6530339,116886,463.8099693,,
38350,444.6530339,116887,463.8099693,,
38351,444.6530339,116888,463.8099693,,
38352,444.6530339,116889,463.8099693,,
38353,444.6530339,116890,463.8099693,,
38354,444.6530339,116891,463.8099693,,
38355,444.6530339,116892,463.8099693,,
38356,444.6530339,116893,463.8099693,,
38357,444.6530339,116894,463.8099693,,
38358,444.6530339,116895,463.8099693,,
38359,444.6530339,116896,463.8099693,,
38360,444.6530339,116897,463.8099693,,
38361,444.6530339,116898,463.8099693,,
38362,444.6530339,116899,463.8099693,,
38363,444.6530339,116900,463.8099693,,
38364,444.6530339,116901,463.8099693,,
38365,444.6530339,116902,463.8099693,,
38366,444.6530339,116903,463.8099693,,
38367,444.6530339,116904,463.8099693,,
38368,444.6530339,116905,463.8099693,,
38369,444.6530339,116906,463.8099693,,
38370,444.6530339,116907,463.8099693,,
38371,444.6530339,116908,463.8099693,,
38372,444.6530339,116909,463.8099693,,
38373,444.6530339,116910,463.8099693,,
38374,444.6530339,116911,463.8099693,,
38375,444.6530339,116912,463.8099693,,
38376,444.6530339,116913,463.8099693,,
38377,444.6530339,116914,463.8099693,,
38378,444.6530339,116915,463.8099693,,
38379,444.6530339,116916,463.8099693,,
38380,444.6530339,116917,463.8099693,,
38381,444.6530339,116918,463.8099693,,
38382,444.6530339,116919,463.8099693,,
38383,444.6530339,116920,463.8099693,,
38384,444.6530339,116921,463.8099693,,
38385,444.6530339,116922,463.8099693,,
38386,444.6530339,116923,463.8099693,,
38387,444.6530339,116924,463.8099693,,
38388,444.6530339,116925,463.8099693,,
38389,444.6530339,116926,463.8099693,,
38390,444.6530339,116927,463.8099693,,
38391,444.6530339,116928,463.8099693,,
38392,444.6530339,116929,463.8099693,,
38393,444.6530339,116930,463.8099693,,
38394,444.6530339,116931,463.8099693,,
38395,444.6530339,116932,463.8099693,,
38396,444.6530339,116933,463.8099693,,
38397,444.6530339,116934,463.8099693,,
38398,444.6530339,116935,463.8099693,,
38399,444.6530339,116936,463.8099693,,
38400,444.6530339,116937,463.8099693,,
38401,444.6530339,116938,463.8099693,,
38402,444.6530339,116939,463.8099693,,
38403,444.6530339,116940,463.8099693,,
38404,444.6530339,116941,463.8099693,,
38405,444.6530339,116942,463.8099693,,
38406,444.6530339,116943,463.8099693,,
38407,444.6530339,116944,463.8099693,,
38408,444.6530339,116945,463.8099693,,
38409,444.6530339,116946,463.8099693,,
38410,444.6530339,116947,463.8099693,,
38411,444.6530339,116948,463.8099693,,
38412,444.6530339,116949,463.8099693,,
38413,444.6530339,116950,463.8099693,,
38414,444.6530339,116951,463.8099693,,
38415,444.6530339,116952,463.8099693,,
38416,444.6530339,116953,463.8099693,,
38417,444.6530339,116954,463.8099693,,
38418,444.6530339,116955,463.8099693,,
38419,444.6530339,116956,463.8099693,,
38420,444.6530339,116957,463.8099693,,
38421,444.6530339,116958,463.8099693,,
38422,444.6530339,116959,463.8099693,,
38423,444.6530339,116960,463.8099693,,
38424,444.6530339,116961,463.8099693,,
38425,444.6530339,116962,463.8099693,,
38426,444.6530339,116963,463.8099693,,
38427,444.6530339,116964,463.8099693,,
38428,444.6530339,116965,463.8099693,,
38429,444.6530339,116966,463.8099693,,
38430,444.6530339,116967,463.8099693,,
38431,444.6530339,116968,463.8099693,,
38432,444.6530339,116969,463.8099693,,
38433,444.6530339,116970,463.8099693,,
38434,444.6530339,116971,463.8099693,,
38435,444.6530339,116972,463.8099693,,
38436,444.6530339,116973,463.8099693,,
38437,444.6530339,116974,463.8099693,,
38438,444.6530339,116975,463.8099693,,
38439,444.6530339,116976,463.8099693,,
38440,444.6530339,116977,463.8099693,,
38441,444.6530339,116978,463.8099693,,
38442,444.6530339,116979,463.8099693,,
38443,444.6530339,116980,463.8099693,,
38444,444.6530339,116981,463.8099693,,
38445,444.6530339,116982,463.8099693,,
38446,444.6530339,116983,463.8099693,,
38447,444.6530339,116984,463.8099693,,
38448,444.6530339,116985,463.8099693,,
38449,444.6530339,116986,463.8099693,,
38450,444.6530339,116987,463.8099693,,
38451,444.6530339,116988,463.8099693,,
38452,444.6530339,116989,463.8099693,,
38453,444.6530339,116990,463.8099693,,
38454,444.6530339,116991,463.8099693,,
38455,444.6530339,116992,463.8099693,,
38456,444.6530339,116993,463.8099693,,
38457,444.6530339,116994,463.8099693,,
38458,444.6530339,116995,463.8099693,,
38459,444.6530339,116996,463.8099693,,
38460,444.6530339,116997,463.8099693,,
38461,444.6530339,116998,463.8099693,,
38462,444.6530339,116999,463.8099693,,
38463,444.6530339,117000,463.8099693,,
38464,444.6530339,117001,463.8099693,,
38465,444.6530339,117002,463.8099693,,
38466,444.6530339,117003,463.8099693,,
38467,444.6530339,117004,463.8099693,,
38468,444.6530339,117005,463.8099693,,
38469,444.6530339,117006,463.8099693,,
38470,444.6530339,117007,463.8099693,,
38471,444.6530339,117008,463.8099693,,
38472,444.6530339,117009,463.8099693,,
38473,444.6530339,117010,463.8099693,,
38474,444.6530339,117011,463.8099693,,
38475,444.6530339,117012,463.8099693,,
38476,444.6530339,117013,463.8099693,,
38477,444.6530339,117014,463.8099693,,
38478,444.6530339,117015,463.8099693,,
38479,444.6530339,117016,463.8099693,,
38480,444.6530339,117017,463.8099693,,
38481,444.6530339,117018,463.8099693,,
38482,444.6530339,117019,463.8099693,,
38483,444.6530339,117020,463.8099693,,
38484,444.6530339,117021,463.8099693,,
38485,444.6530339,117022,463.8099693,,
38486,444.6530339,117023,463.8099693,,
38487,444.6530339,117024,463.8099693,,
38488,444.6530339,117025,463.8099693,,
38489,444.6530339,117026,463.8099693,,
38490,444.6530339,117027,463.8099693,,
38491,444.6530339,117028,463.8099693,,
38492,444.6530339,117029,463.8099693,,
38493,444.6530339,117030,463.8099693,,
38494,444.6530339,117031,463.8099693,,
38495,444.6530339,117032,463.8099693,,
38496,444.6530339,117033,463.8099693,,
38497,444.6530339,117034,463.8099693,,
38498,444.6530339,117035,463.8099693,,
38499,444.6530339,117036,463.8099693,,
38500,444.6530339,117037,463.8099693,,
38501,444.6530339,117038,463.8099693,,
38502,444.6530339,117039,463.8099693,,
38503,444.6530339,117040,463.8099693,,
38504,444.6530339,117041,463.8099693,,
38505,444.6530339,117042,463.8099693,,
38506,444.6530339,117043,463.8099693,,
38507,444.6530339,117044,463.8099693,,
38508,444.6530339,117045,463.8099693,,
38509,444.6530339,117046,463.8099693,,
38510,444.6530339,117047,463.8099693,,
38511,444.6530339,117048,463.8099693,,
38512,444.6530339,117049,463.8099693,,
38513,444.6530339,117050,463.8099693,,
38514,444.6530339,117051,463.8099693,,
38515,444.6530339,117052,463.8099693,,
38516,444.6530339,117053,463.8099693,,
38517,444.6530339,117054,463.8099693,,
38518,444.6530339,117055,463.8099693,,
38519,444.6530339,117056,463.8099693,,
38520,444.6530339,117057,463.8099693,,
38521,444.6530339,117058,463.8099693,,
38522,444.6530339,117059,463.8099693,,
38523,444.6530339,117060,463.8099693,,
38524,444.6530339,117061,463.8099693,,
38525,444.6530339,117062,463.8099693,,
38526,444.6530339,117063,463.8099693,,
38527,444.6530339,117064,463.8099693,,
38528,444.6530339,117065,463.8099693,,
38529,444.6530339,117066,463.8099693,,
38530,444.6530339,117067,463.8099693,,
38531,444.6530339,117068,463.8099693,,
38532,444.6530339,117069,463.8099693,,
38533,444.6530339,117070,463.8099693,,
38534,444.6530339,117071,463.8099693,,
38535,444.6530339,117072,463.8099693,,
38536,444.6530339,117073,463.8099693,,
38537,444.6530339,117074,463.8099693,,
38538,444.6530339,117075,463.8099693,,
38539,444.6530339,117076,463.8099693,,
38540,444.6530339,117077,463.8099693,,
38541,444.6530339,117078,463.8099693,,
38542,444.6530339,117079,463.8099693,,
38543,444.6530339,117080,463.8099693,,
38544,444.6530339,117081,463.8099693,,
38545,444.6530339,117082,463.8099693,,
38546,444.6530339,117083,463.8099693,,
38547,444.6530339,117084,463.8099693,,
38548,444.6530339,117085,463.8099693,,
38549,444.6530339,117086,463.8099693,,
38550,444.6530339,117087,463.8099693,,
38551,444.6530339,117088,463.8099693,,
38552,444.6530339,117089,463.8099693,,
38553,444.6530339,117090,463.8099693,,
38554,444.6530339,117091,463.8099693,,
38555,444.6530339,117092,463.8099693,,
38556,444.6530339,117093,463.8099693,,
38557,444.6530339,117094,463.8099693,,
38558,444.6530339,117095,463.8099693,,
38559,444.6530339,117096,463.8099693,,
38560,444.6530339,117097,463.8099693,,
38561,444.6530339,117098,463.8099693,,
38562,444.6530339,117099,463.8099693,,
38563,444.6530339,117100,463.8099693,,
38564,444.6530339,117101,463.8099693,,
38565,444.6530339,117102,463.8099693,,
38566,444.6530339,117103,463.8099693,,
38567,444.6530339,117104,463.8099693,,
38568,444.6530339,117105,463.8099693,,
